"label_filter","shuffle_block","iteration","model","evaluated_rows","label_count","accuracy","macro_f1","macro_recall"
"source_proxy_ge_0_65_removed","type_site","1","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","1","length","1230","7","0.294309","0.06944","0.139935"
"source_proxy_ge_0_65_removed","type_site","1","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","1","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","1","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","1","length_type_site","1230","7","0.31626","0.175585","0.181674"
"source_proxy_ge_0_65_removed","type_site","1","edge_frame","1230","7","0.277236","0.111032","0.145964"
"source_proxy_ge_0_65_removed","type_site","1","token_nb","1230","7","0.282114","0.153267","0.160839"
"source_proxy_ge_0_65_removed","type_site","2","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","2","length","1230","7","0.296748","0.118057","0.152271"
"source_proxy_ge_0_65_removed","type_site","2","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","2","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","2","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","2","length_type_site","1230","7","0.296748","0.171462","0.178587"
"source_proxy_ge_0_65_removed","type_site","2","edge_frame","1230","7","0.271545","0.098298","0.139795"
"source_proxy_ge_0_65_removed","type_site","2","token_nb","1230","7","0.265041","0.138591","0.148344"
"source_proxy_ge_0_65_removed","type_site","3","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","3","length","1230","7","0.223577","0.075676","0.112626"
"source_proxy_ge_0_65_removed","type_site","3","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","3","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","3","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","3","length_type_site","1230","7","0.265041","0.147272","0.154093"
"source_proxy_ge_0_65_removed","type_site","3","edge_frame","1230","7","0.263415","0.088067","0.129922"
"source_proxy_ge_0_65_removed","type_site","3","token_nb","1230","7","0.253659","0.123977","0.137405"
"source_proxy_ge_0_65_removed","type_site","4","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","4","length","1230","7","0.212195","0.061237","0.104168"
"source_proxy_ge_0_65_removed","type_site","4","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","4","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","4","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","4","length_type_site","1230","7","0.269919","0.135409","0.147519"
"source_proxy_ge_0_65_removed","type_site","4","edge_frame","1230","7","0.274797","0.099528","0.139892"
"source_proxy_ge_0_65_removed","type_site","4","token_nb","1230","7","0.243902","0.124292","0.134612"
"source_proxy_ge_0_65_removed","type_site","5","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","5","length","1230","7","0.152033","0.063497","0.081871"
"source_proxy_ge_0_65_removed","type_site","5","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","5","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","5","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","5","length_type_site","1230","7","0.278862","0.140354","0.153529"
"source_proxy_ge_0_65_removed","type_site","5","edge_frame","1230","7","0.299187","0.131815","0.162802"
"source_proxy_ge_0_65_removed","type_site","5","token_nb","1230","7","0.279675","0.146116","0.157123"
"source_proxy_ge_0_65_removed","type_site","6","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","6","length","1230","7","0.243089","0.081617","0.12235"
"source_proxy_ge_0_65_removed","type_site","6","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","6","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","6","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","6","length_type_site","1230","7","0.270732","0.134698","0.147987"
"source_proxy_ge_0_65_removed","type_site","6","edge_frame","1230","7","0.277236","0.106507","0.144148"
"source_proxy_ge_0_65_removed","type_site","6","token_nb","1230","7","0.276423","0.145859","0.155494"
"source_proxy_ge_0_65_removed","type_site","7","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","7","length","1230","7","0.312195","0.109911","0.153455"
"source_proxy_ge_0_65_removed","type_site","7","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","7","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","7","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","7","length_type_site","1230","7","0.25122","0.143188","0.148496"
"source_proxy_ge_0_65_removed","type_site","7","edge_frame","1230","7","0.276423","0.095597","0.138051"
"source_proxy_ge_0_65_removed","type_site","7","token_nb","1230","7","0.286179","0.150694","0.160884"
"source_proxy_ge_0_65_removed","type_site","8","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","8","length","1230","7","0.32439","0.140708","0.169415"
"source_proxy_ge_0_65_removed","type_site","8","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","8","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","8","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","8","length_type_site","1230","7","0.261789","0.149706","0.154506"
"source_proxy_ge_0_65_removed","type_site","8","edge_frame","1230","7","0.26748","0.097533","0.135384"
"source_proxy_ge_0_65_removed","type_site","8","token_nb","1230","7","0.274797","0.14714","0.155456"
"source_proxy_ge_0_65_removed","type_site","9","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","9","length","1230","7","0.315447","0.117819","0.158435"
"source_proxy_ge_0_65_removed","type_site","9","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","9","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","9","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","9","length_type_site","1230","7","0.25122","0.141815","0.149168"
"source_proxy_ge_0_65_removed","type_site","9","edge_frame","1230","7","0.278049","0.104395","0.141848"
"source_proxy_ge_0_65_removed","type_site","9","token_nb","1230","7","0.269106","0.136002","0.148243"
"source_proxy_ge_0_65_removed","type_site","10","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","10","length","1230","7","0.30813","0.105295","0.15046"
"source_proxy_ge_0_65_removed","type_site","10","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","10","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","10","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","10","length_type_site","1230","7","0.254472","0.153213","0.156324"
"source_proxy_ge_0_65_removed","type_site","10","edge_frame","1230","7","0.278862","0.096841","0.138862"
"source_proxy_ge_0_65_removed","type_site","10","token_nb","1230","7","0.280488","0.150014","0.158697"
"source_proxy_ge_0_65_removed","type_site","11","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","11","length","1230","7","0.231707","0.071877","0.11711"
"source_proxy_ge_0_65_removed","type_site","11","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","11","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","11","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","11","length_type_site","1230","7","0.281301","0.162233","0.170568"
"source_proxy_ge_0_65_removed","type_site","11","edge_frame","1230","7","0.274797","0.093306","0.134656"
"source_proxy_ge_0_65_removed","type_site","11","token_nb","1230","7","0.285366","0.144045","0.156601"
"source_proxy_ge_0_65_removed","type_site","12","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","12","length","1230","7","0.312195","0.146705","0.16997"
"source_proxy_ge_0_65_removed","type_site","12","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","12","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","12","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","12","length_type_site","1230","7","0.297561","0.181235","0.189438"
"source_proxy_ge_0_65_removed","type_site","12","edge_frame","1230","7","0.293496","0.136608","0.163363"
"source_proxy_ge_0_65_removed","type_site","12","token_nb","1230","7","0.243089","0.125622","0.135487"
"source_proxy_ge_0_65_removed","type_site","13","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","13","length","1230","7","0.308943","0.103862","0.153363"
"source_proxy_ge_0_65_removed","type_site","13","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","13","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","13","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","13","length_type_site","1230","7","0.278049","0.145273","0.1583"
"source_proxy_ge_0_65_removed","type_site","13","edge_frame","1230","7","0.278862","0.098161","0.139478"
"source_proxy_ge_0_65_removed","type_site","13","token_nb","1230","7","0.257724","0.135496","0.144316"
"source_proxy_ge_0_65_removed","type_site","14","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","14","length","1230","7","0.309756","0.096383","0.155971"
"source_proxy_ge_0_65_removed","type_site","14","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","14","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","14","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","14","length_type_site","1230","7","0.300813","0.19759","0.201584"
"source_proxy_ge_0_65_removed","type_site","14","edge_frame","1230","7","0.271545","0.100447","0.13858"
"source_proxy_ge_0_65_removed","type_site","14","token_nb","1230","7","0.256911","0.126583","0.139568"
"source_proxy_ge_0_65_removed","type_site","15","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","15","length","1230","7","0.299187","0.089447","0.152815"
"source_proxy_ge_0_65_removed","type_site","15","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","15","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","15","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","15","length_type_site","1230","7","0.306504","0.184696","0.184184"
"source_proxy_ge_0_65_removed","type_site","15","edge_frame","1230","7","0.281301","0.109585","0.145419"
"source_proxy_ge_0_65_removed","type_site","15","token_nb","1230","7","0.265041","0.1521","0.154911"
"source_proxy_ge_0_65_removed","type_site","16","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","16","length","1230","7","0.313821","0.127765","0.16493"
"source_proxy_ge_0_65_removed","type_site","16","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","16","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","16","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","16","length_type_site","1230","7","0.286179","0.177306","0.17783"
"source_proxy_ge_0_65_removed","type_site","16","edge_frame","1230","7","0.295935","0.126007","0.155827"
"source_proxy_ge_0_65_removed","type_site","16","token_nb","1230","7","0.282114","0.146407","0.157279"
"source_proxy_ge_0_65_removed","type_site","17","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","17","length","1230","7","0.286179","0.102088","0.14136"
"source_proxy_ge_0_65_removed","type_site","17","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","17","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","17","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","17","length_type_site","1230","7","0.252846","0.118473","0.133735"
"source_proxy_ge_0_65_removed","type_site","17","edge_frame","1230","7","0.282927","0.118573","0.151683"
"source_proxy_ge_0_65_removed","type_site","17","token_nb","1230","7","0.252033","0.126365","0.138186"
"source_proxy_ge_0_65_removed","type_site","18","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","18","length","1230","7","0.307317","0.112697","0.155783"
"source_proxy_ge_0_65_removed","type_site","18","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","18","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","18","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","18","length_type_site","1230","7","0.260163","0.16328","0.163631"
"source_proxy_ge_0_65_removed","type_site","18","edge_frame","1230","7","0.271545","0.106221","0.142758"
"source_proxy_ge_0_65_removed","type_site","18","token_nb","1230","7","0.260163","0.128855","0.142049"
"source_proxy_ge_0_65_removed","type_site","19","majority","1230","7","0.302439","0.066346","0.142857"
"source_proxy_ge_0_65_removed","type_site","19","length","1230","7","0.306504","0.088531","0.150626"
"source_proxy_ge_0_65_removed","type_site","19","type","1230","7","0.309756","0.133069","0.161214"
"source_proxy_ge_0_65_removed","type_site","19","site","1230","7","0.287805","0.064546","0.135945"
"source_proxy_ge_0_65_removed","type_site","19","type_site","1230","7","0.278862","0.141101","0.158025"
"source_proxy_ge_0_65_removed","type_site","19","length_type_site","1230","7","0.243902","0.135691","0.143547"
