"scope","leaveout_mode","block_policy","iteration","model","block_count","singleton_blocks","mutable_blocks","moved_labels","predictions","top1_accuracy","top2_accuracy","median_rank","subtype_032_top1","subtype_033_top1","subtype_034_top1","top1_gain_vs_frequency"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","49","frequency","18","3","15","217","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","49","object","18","3","15","217","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","49","dimensions","18","3","15","217","331","0.36858","0.664653","2","0.372549","0.522059","0.139785","-0.042296"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","49","side_context","18","3","15","217","331","0.377644","0.667674","2","0.107843","0.713235","0.182796","-0.033233"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","50","frequency","18","3","15","216","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","50","object","18","3","15","216","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","50","dimensions","18","3","15","216","331","0.371601","0.755287","2","0.117647","0.602941","0.311828","-0.039275"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","50","side_context","18","3","15","216","331","0.422961","0.740181","2","0.215686","0.727941","0.204301","0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","51","frequency","18","3","15","203","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","51","object","18","3","15","203","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","51","dimensions","18","3","15","203","331","0.208459","0.694864","2","0.04902","0.360294","0.16129","-0.202417"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","51","side_context","18","3","15","203","331","0.407855","0.758308","2","0.215686","0.705882","0.182796","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","52","frequency","18","3","15","219","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","52","object","18","3","15","219","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","52","dimensions","18","3","15","219","331","0.435045","0.670695","2","0.22549","0.742647","0.215054","0.024169"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","52","side_context","18","3","15","219","331","0.365559","0.749245","2","0.137255","0.654412","0.193548","-0.045317"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","53","frequency","18","3","15","175","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","53","object","18","3","15","175","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","53","dimensions","18","3","15","175","331","0.407855","0.649547","2","0.264706","0.595588","0.290323","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","53","side_context","18","3","15","175","331","0.401813","0.758308","2","0.186275","0.713235","0.182796","-0.009063"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","54","frequency","18","3","15","202","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","54","object","18","3","15","202","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","54","dimensions","18","3","15","202","331","0.383686","0.725076","2","0.5","0.536765","0.032258","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","54","side_context","18","3","15","202","331","0.347432","0.758308","2","0.480392","0.360294","0.182796","-0.063444"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","55","frequency","18","3","15","189","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","55","object","18","3","15","189","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","55","dimensions","18","3","15","189","331","0.329305","0.697885","2","0.068627","0.522059","0.333333","-0.081571"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","55","side_context","18","3","15","189","331","0.398792","0.685801","2","0.186275","0.705882","0.182796","-0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","56","frequency","18","3","15","217","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","56","object","18","3","15","217","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","56","dimensions","18","3","15","217","331","0.356495","0.694864","2","0.45098","0.375","0.225806","-0.054381"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","56","side_context","18","3","15","217","331","0.407855","0.779456","2","0.186275","0.735294","0.172043","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","57","frequency","18","3","15","202","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","57","object","18","3","15","202","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","57","dimensions","18","3","15","202","331","0.326284","0.725076","2","0.098039","0.536765","0.268817","-0.084592"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","57","side_context","18","3","15","202","331","0.39577","0.749245","2","0.215686","0.647059","0.225806","-0.015106"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","58","frequency","18","3","15","215","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","58","object","18","3","15","215","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","58","dimensions","18","3","15","215","331","0.389728","0.73716","2","0.490196","0.316176","0.387097","-0.021148"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","58","side_context","18","3","15","215","331","0.398792","0.755287","2","0.186275","0.705882","0.182796","-0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","59","frequency","18","3","15","198","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","59","object","18","3","15","198","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","59","dimensions","18","3","15","198","331","0.350453","0.697885","2","0.215686","0.602941","0.129032","-0.060423"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","59","side_context","18","3","15","198","331","0.280967","0.779456","2","0.156863","0.441176","0.182796","-0.129909"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","60","frequency","18","3","15","201","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","60","object","18","3","15","201","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","60","dimensions","18","3","15","201","331","0.383686","0.682779","2","0.235294","0.566176","0.27957","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","60","side_context","18","3","15","201","331","0.401813","0.749245","2","0.205882","0.720588","0.150538","-0.009063"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","61","frequency","18","3","15","198","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","61","object","18","3","15","198","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","61","dimensions","18","3","15","198","331","0.392749","0.740181","2","0.490196","0.529412","0.086022","-0.018127"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","61","side_context","18","3","15","198","331","0.359517","0.761329","2","0.5","0.360294","0.204301","-0.05136"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","62","frequency","18","3","15","203","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","62","object","18","3","15","203","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","62","dimensions","18","3","15","203","331","0.365559","0.655589","2","0.186275","0.691176","0.086022","-0.045317"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","62","side_context","18","3","15","203","331","0.380665","0.664653","2","0.460784","0.455882","0.182796","-0.030211"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","63","frequency","18","3","15","204","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","63","object","18","3","15","204","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","63","dimensions","18","3","15","204","331","0.383686","0.682779","2","0.186275","0.573529","0.322581","-0.02719"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","63","side_context","18","3","15","204","331","0.407855","0.743202","2","0.205882","0.698529","0.204301","-0.003021"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","64","frequency","18","3","15","201","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","64","object","18","3","15","201","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","64","dimensions","18","3","15","201","331","0.317221","0.719033","2","0.117647","0.441176","0.354839","-0.093656"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","64","side_context","18","3","15","201","331","0.268882","0.688822","2","0.107843","0.441176","0.193548","-0.141994"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","65","frequency","18","3","15","211","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","65","object","18","3","15","211","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","65","dimensions","18","3","15","211","331","0.374622","0.712991","2","0.176471","0.632353","0.215054","-0.036254"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","65","side_context","18","3","15","211","331","0.398792","0.755287","2","0.186275","0.705882","0.182796","-0.012085"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","66","frequency","18","3","15","208","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","66","object","18","3","15","208","331","0.410876","0.752266","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","66","dimensions","18","3","15","208","331","0.365559","0.65861","2","0.156863","0.485294","0.419355","-0.045317"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","66","side_context","18","3","15","208","331","0.392749","0.688822","2","0.137255","0.720588","0.193548","-0.018127"
"excluding_h2218_h2239","sequence_family","type_sides_order_context","67","frequency","18","3","15","216","331","0.410876","0.719033","2","0","1","0","0"
